id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,username
727,44,68,1975,5,Male,310 Bayview Boulevard,38.63,-90.24,$19874,$40522,$81572,801,5,Andrew Gonzalez
1150,46,67,1973,4,Male,5692 Jefferson Boulevard,32.83,-97.17,$30913,$63030,$93406,791,5,Patrick Snow
332,61,65,1958,7,Male,8794 Catherine Lane,39.52,-85.77,$18324,$37362,$21600,703,4,Joseph Hunter
487,52,68,1967,7,Male,9028 Valley Stream Avenue,42.66,-73.79,$27005,$55059,$162462,735,3,Martin Burton
735,49,67,1970,12,Female,676 Bayview Street,47.79,-122.2,$33226,$67743,$67132,752,3,Courtney Sanders
137,33,65,1986,7,Female,3177 Oak Avenue,36.33,-82.36,$20142,$41069,$64073,644,3,Rebecca Huber
570,34,65,1985,9,Male,6781 Ocean View Drive,34.29,-83.83,$15814,$32245,$43097,625,1,Darrell Mueller
1121,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,$84365,$113529,796,5,Kimberly Smith
860,55,65,1965,2,Male,7035 River Boulevard,39.01,-77.02,$30794,$62791,$193215,692,4,Joseph White
518,31,61,1988,4,Male,558 North Street,44.06,-70.39,$22283,$45433,$91998,523,1,Raymond Lee
1203,36,62,1984,2,Male,5867 East Street,43.42,-73.71,$20371,$41537,$128044,582,1,Jeffrey Nelson
944,58,71,1961,10,Male,3817 Martin Luther King Avenue,33.77,-118.34,$58517,$119308,$89328,789,6,Ryan Berger
388,25,66,1994,10,Female,6444 Maple Lane,28.92,-81.92,$8491,$17310,$21853,749,2,Danielle Fields
741,75,66,1944,9,Male,239 Third Drive,42.35,-71.06,$21695,$41316,$22629,826,1,John Miller
1737,52,65,1967,3,Male,14813 El Camino Drive,42.46,-82.94,$18487,$37686,$41173,739,4,Jacob Olsen
1709,62,69,1957,3,Female,628 Third Avenue,40.46,-96.37,$17420,$35519,$111115,744,1,Leah Rodriguez
1018,90,71,1929,10,Female,350 Main Boulevard,29.57,-81.21,$17142,$31805,$614,755,6,Donna Bishop
275,43,58,1977,2,Female,973 River Street,29.56,-95.02,$37415,$76288,$120771,710,4,Rachel Black
1367,49,67,1970,6,Female,364 Plum Lane,44.52,-87.98,$16801,$34255,$36094,708,4,Hannah Duran
1965,24,65,1996,1,Male,34 Oak Boulevard,43.9,-123.02,$18364,$37443,$0,745,1,Todd Nelson
284,51,65,1968,4,Male,822 Martin Luther King Drive,33.44,-111.76,$25005,$50980,$0,754,4,Jorge Anderson
79,70,66,1949,10,Female,990 North Lane,30.36,-87.17,$20045,$29164,$19851,625,4,Lydia Le
1515,77,67,1942,12,Female,7239 Hill Lane,40.34,-76.42,$20983,$30457,$19314,520,5,Rachel Moore
1934,47,67,1973,1,Female,820 Second Lane,34.0,-118.3,$13614,$27763,$59691,691,1,Linda Potter
9,29,60,1990,12,Male,22 Mill Drive,32.63,-117.05,$20102,$40988,$89801,540,3,John Choi
1964,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,$22644,$38637,$30595,643,4,Dennis Krueger
982,46,67,1973,10,Male,9232 Mill Drive,40.49,-74.48,$32610,$66489,$45974,729,4,Kevin Oliver
1676,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,$24981,$50936,$88447,681,3,William Wallace
1519,41,72,1978,3,Female,98086 Essex Drive,45.6,-108.68,$19625,$40012,$59472,849,4,Michele Andrade
1098,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,$16901,$34456,$54634,752,4,Brad Thompson
554,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,$53357,$114266,690,5,Andrew Stevenson
596,28,65,1991,11,Male,914 George Street,40.64,-73.94,$16985,$34629,$34484,721,3,Mark Moreno
170,34,71,1985,9,Male,79948 Sixth Avenue,35.01,-97.37,$18137,$36983,$58895,768,4,Michael Norton
794,49,67,1970,11,Female,803 Plum Avenue,33.94,-118.2,$14528,$29621,$0,730,3,Jeanne Banks
1697,64,67,1955,6,Male,317 Wessex Boulevard,42.06,-83.97,$20108,$41002,$97188,685,6,Jeffrey Buckley
573,52,69,1967,7,Male,7970 Little Creek Drive,33.79,-82.47,$14717,$30011,$84166,589,1,Andrew Gutierrez
1715,32,72,1987,3,Female,4460 11th Avenue,42.27,-89.06,$24589,$50137,$90747,679,1,Stephanie Brown
1607,21,66,1998,4,Male,724 Valley Stream Street,32.91,-96.62,$27057,$55166,$70698,689,1,John Delgado
1026,84,70,1935,5,Male,2116 Second Drive,36.52,-119.39,$13194,$17016,$691,714,4,Alexander Mclaughlin
1892,22,62,1997,7,Male,449 Washington Street,35.01,-97.33,$15966,$32557,$60053,637,2,Richard Hale MD
402,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,$21556,$43954,$60913,744,3,David Morris
1628,56,59,1964,2,Male,438 Seventh Avenue,39.77,-86.14,$31114,$63439,$199706,786,2,Christopher Day
553,73,65,1947,1,Male,471 Ocean Boulevard,37.78,-90.42,$17707,$34067,$17902,628,1,Jesse Evans
1551,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,$17510,$35699,$63264,687,5,Thomas Bullock
1672,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,$36610,$74644,$204251,792,3,David Morrison
426,26,65,1993,4,Female,8709 Fifth Street,42.9,-85.82,$20773,$42348,$6204,754,4,Jaclyn Washington
1135,89,69,1931,1,Female,796 West Lane,33.84,-118.35,$31496,$68010,$0,704,7,Kristie Thompson
1420,87,70,1932,8,Female,673 11th Drive,44.94,-93.1,$38514,$60652,$0,688,4,Jessica Jones
1589,39,70,1981,1,Female,6301 Hillside Avenue,34.02,-118.15,$13485,$27494,$44258,702,3,Cindy Jones
1002,31,67,1988,4,Male,8446 Catherine Drive,35.43,-118.83,$19023,$38788,$77448,716,1,Stephen Shaw
1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,$33847,$69007,$52218,720,4,Patricia Kline
1654,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,$49328,$6197,693,5,Trevor Turner
1330,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,$33097,$35404,$30887,575,3,Jade Barber
790,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,$22740,$46361,$69620,743,2,Sara Duarte
552,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,$25767,$52538,$132409,602,1,Trevor Watts
139,73,65,1947,1,Female,835 Main Street,40.64,-73.94,$19652,$31317,$4591,687,4,Alicia Hardin
1280,28,66,1991,10,Male,7933 Plum Lane,34.06,-117.79,$16025,$32676,$88515,641,1,Robert Herrera
883,33,60,1987,2,Male,6174 East Street,45.53,-122.6,$26647,$54333,$103224,584,1,Javier Williams
359,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,$24252,$57383,$20725,799,4,Johnny Robbins
1921,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,$15726,$32064,$9833,709,3,Joshua Washington
651,53,66,1966,5,Female,810 Summit Lane,38.56,-76.07,$16852,$34361,$41375,643,1,Victoria Rodriguez
557,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,$18476,$28245,$13411,669,1,Jeff Archer
1071,26,69,1993,3,Male,4693 Essex Street,44.07,-103.23,$18816,$38363,$63974,838,3,Russell York
1175,93,69,1926,9,Male,748 Martin Luther King Street,40.84,-73.87,$12475,$10782,$346,770,7,Brandon Lopez
1936,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73.0,$26951,$35685,$1135,714,5,Michelle Owens
182,49,70,1971,2,Female,916 Birch Drive,26.14,-81.79,$25006,$50984,$65126,616,2,Miss Allison Davis DVM
468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,$23238,$47374,$35312,714,2,Brittany Everett
1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,$27474,$56018,$100163,739,2,Christopher Rodriguez
1714,23,65,1996,6,Female,427 Martin Luther King Street,30.06,-95.38,$35807,$73011,$240352,794,2,Mrs. Sarah Harris
1839,59,60,1960,6,Female,1892 Catherine Street,37.13,-85.96,$13456,$27439,$84665,631,1,Adriana Martinez
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,$20710,$42229,$0,688,3,Kristi Leonard
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,$21040,$42900,$111007,802,6,Mary Williams
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,$19224,$39191,$43396,756,6,Jeffrey Gill
342,18,68,2001,6,Male,3033 Maple Lane,38.94,-77.19,$62840,$128123,$135808,699,1,David Davis
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,$20340,$41473,$98151,724,3,Jose Moore
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,$18287,$37829,$20185,658,4,Danny Harris
539,21,68,1998,8,Female,3701 Birch Street,42.7,-84.55,$16954,$34568,$81953,765,1,Melissa Robbins
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,$14342,$29243,$30686,726,4,Patrick Jackson
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,$22247,$45360,$14587,704,3,Laura Bishop
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,$26193,$53407,$125586,767,3,Samantha Bailey
521,21,70,1998,9,Female,1241 11th Boulevard,34.06,-118.08,$16101,$32829,$44141,652,1,Jennifer Jones
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,$20042,$39832,$5377,785,4,Kevin Watkins
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,$21602,$44041,$109159,680,2,Diana Malone
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,$24878,$29517,$2470,690,4,Joe Murphy
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,$21348,$43529,$126175,797,6,Kim Price
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,$16097,$32820,$23004,740,4,Justin Perez
905,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,$47524,$96901,$182809,701,5,Donald Ramirez
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,$16448,$33540,$74530,734,5,Brian Wilson
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,$20699,$42201,$138469,682,5,Angel Gomez
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,$24227,$49396,$39549,814,3,Vanessa Decker
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,$16816,$34287,$77180,760,3,Mark Gonzalez
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,$16794,$34241,$79551,784,2,Sarah Rivera
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,$17778,$36247,$34079,712,3,Austin Flores
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,$25692,$52380,$8764,850,6,Lance Mccall
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,$17027,$34716,$18962,850,3,Sean Riley
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,$16738,$38194,$1674,680,3,Corey Glover
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,$21005,$42831,$59948,566,3,Aaron Johnson
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,$19945,$34819,$2971,696,2,Amanda Murray
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,$16985,$34637,$12623,710,4,Corey Gonzalez
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,$8658,$17657,$21899,614,2,Tammy Wilkins
385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,$21679,$30434,$23883,740,7,Stephen Lara
67,23,65,1996,4,Female,1 Sixth Boulevard,47.22,-122.54,$23366,$47639,$0,732,2,Victoria Davis MD
1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,$12557,$25603,$26348,729,2,Jennifer Hernandez
913,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,$13964,$28476,$0,693,3,William Miller
1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,$10091,$20577,$60152,825,4,Lawrence Clark
804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,$14839,$30252,$24172,812,5,Jonathan Gonzalez
1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,$24115,$49169,$65994,747,2,Kelly Lang
1741,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,$17460,$24960,$889,707,9,Bobby Olsen
766,44,63,1975,8,Female,66 Plum Avenue,28.23,-82.17,$15187,$30967,$61201,685,3,Toni Chambers
472,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,$22578,$46039,$79738,672,4,Dale Lee
366,50,68,1969,12,Female,773 12th Street,44.01,-88.55,$19573,$39911,$93823,625,7,Pamela Campbell
1205,22,69,1997,8,Male,152 Sixth Avenue,32.32,-95.3,$27948,$56984,$128684,680,5,Matthew Stanton
1705,50,68,1970,2,Male,952 Valley Avenue,35.95,-85.03,$13708,$27952,$2070,850,3,Victor Young
626,22,65,1997,6,Female,394 Essex Boulevard,26.11,-80.39,$42160,$85954,$108684,746,2,Emily Morris
1638,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,$34186,$57824,$31354,668,5,Angela Davidson
1953,29,68,1991,1,Female,21 Lafayette Drive,43.59,-88.28,$21579,$43996,$16260,842,3,April Rollins
1771,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,$25476,$51943,$61722,794,3,James Stewart
931,34,73,1985,12,Male,2707 Main Boulevard,35.1,-90.0,$33974,$69270,$97114,540,1,Jack Long
1190,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,$21769,$44383,$42369,707,7,Haley Bailey
371,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,$43827,$92368,$2689,719,4,Gregory Carr
1404,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,$17886,$36472,$80469,526,2,Carla Jenkins
1970,18,66,2001,6,Male,876 Main Avenue,42.32,-72.67,$25442,$51873,$70144,731,2,Chad Wells
1364,47,72,1972,11,Male,37845 Main Street,32.93,-97.22,$0,$3,$5,750,2,Ryan Grant
327,44,67,1975,7,Male,7485 Seventh Street,44.41,-71.97,$18069,$36843,$52248,772,5,Wayne Crawford
1337,26,66,1993,9,Male,9249 Third Lane,27.27,-80.35,$18946,$38634,$42099,800,2,Aaron Soto
594,29,70,1990,12,Male,7109 Rose Street,35.88,-80.07,$16642,$33933,$5329,698,6,Timothy Cook
1704,27,62,1992,7,Male,288 North Lane,39.95,-86.02,$31270,$63760,$151177,716,1,Brendan Carter
1500,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,$25949,$52904,$144534,680,4,Joe Gonzalez
923,18,70,2002,1,Female,38 Fifth Street,42.68,-82.73,$23297,$47501,$81625,735,2,Autumn Valencia
1788,59,66,1960,9,Female,420 Littlewood Drive,29.71,-90.59,$20521,$41845,$90940,673,4,Linda Davis
129,56,63,1963,6,Female,6295 Summit Drive,34.1,-118.05,$22008,$44875,$125909,510,1,Deborah Jones
1756,30,66,1989,10,Male,32 Fourth Drive,35.98,-78.91,$28430,$57969,$92382,691,2,Steven Li
197,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,$15757,$32128,$58373,724,5,Paul Taylor
219,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,$11036,$22505,$27928,798,3,Matthew Watkins
1820,60,65,1959,7,Female,822 Lake Drive,25.77,-80.2,$18828,$38394,$69393,693,5,Brittany Brown
405,30,67,1989,3,Male,640 Spruce Boulevard,33.42,-112.2,$17165,$34998,$60749,627,1,Jason Garcia
726,58,67,1961,8,Male,845 Littlewood Boulevard,33.79,-118.29,$22032,$44924,$27297,717,3,James Jimenez
20,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,$19477,$23371,$0,757,8,Lori Robinson
216,60,66,1959,5,Female,378 Fourth Boulevard,39.92,-85.36,$16273,$33178,$85620,687,3,Monique Nelson
293,32,63,1987,8,Female,58221 Main Drive,35.22,-97.34,$20640,$42084,$57760,661,5,Christine Watson
1868,24,69,1995,8,Male,39289 Essex Street,33.9,-117.61,$28049,$57187,$9756,714,2,Connor King
1996,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,$21956,$44768,$59862,728,3,Marilyn Johnston
1171,90,67,1929,12,Male,73 Summit Street,21.4,-157.73,$26370,$39214,$0,781,5,Robert Houston
1154,73,71,1947,1,Male,80773 Essex Avenue,43.01,-88.23,$27546,$38809,$19912,788,4,Thomas Schaefer
819,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,$18392,$37495,$28449,687,3,Victoria Castro
1554,49,63,1970,4,Male,227 Little Creek Street,41.68,-72.94,$25405,$51802,$91118,696,1,Christopher West
1079,65,60,1954,11,Female,422 Madison Lane,40.66,-73.63,$48994,$103294,$39076,831,3,Lauren Mitchell
681,19,60,2001,1,Female,95 Main Avenue,40.0,-76.84,$21400,$43634,$52593,654,1,Michele Taylor
240,50,68,1970,2,Male,280 Lake Avenue,36.21,-83.29,$17104,$34868,$51984,745,3,Erik Holmes
751,61,64,1958,8,Female,860 Martin Luther King Boulevard,33.45,-96.74,$24364,$49677,$108399,593,4,Samantha Guzman
773,67,65,1952,9,Male,486 West Boulevard,34.49,-85.84,$15562,$11029,$3225,786,3,Paul Ward
1294,39,63,1980,7,Female,2244 Mill Boulevard,40.69,-74.26,$28993,$59114,$132715,730,2,Pamela Peterson
1567,43,68,1976,8,Female,7874 Wessex Street,42.1,-76.26,$19901,$40576,$54011,747,2,Marissa Juarez
132,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,$13972,$31555,$12777,696,4,Tina Brown
512,48,62,1971,8,Male,3248 Summit Lane,33.73,-112.14,$35727,$72844,$207423,718,1,Michael Gray
501,24,65,1995,8,Male,952 Plum Avenue,30.68,-88.04,$17267,$35212,$56286,765,2,Derrick Morales
178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,$24057,$49045,$0,727,3,Mary Meyer
1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,$17899,$12044,$10323,576,3,Nancy Daniels
914,38,71,1982,1,Male,10 Norfolk Boulevard,37.68,-97.34,$22638,$46160,$87459,763,4,William Melton
1840,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,$21702,$44249,$103229,706,5,Ellen Ruiz
550,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,$21219,$30248,$35766,763,4,Patrick Allen
1869,28,71,1991,9,Male,96707 East Boulevard,34.78,-86.95,$16912,$34487,$52077,702,1,Richard Miller
977,83,67,1936,12,Female,237 Hill Boulevard,32.59,-96.68,$13917,$22873,$0,710,5,Sandy Bates
933,50,69,1969,5,Male,7037 Wessex Avenue,36.36,-96.03,$21234,$43290,$90238,690,4,Kevin Duran
938,28,73,1991,7,Female,875 Plum Street,38.97,-94.95,$24982,$50934,$54406,720,3,Mary Johnson
622,23,65,1996,12,Male,986 East Avenue,38.85,-77.29,$42884,$87437,$0,738,2,Jesse Vargas
796,25,70,1994,5,Female,8199 Norfolk Avenue,39.42,-76.29,$21177,$43178,$74257,746,3,Emily Wyatt
621,51,63,1968,3,Male,2227 Federal Lane,29.19,-81.05,$13425,$27372,$54474,612,1,William Carpenter
1038,33,65,1986,8,Female,19 Valley Stream Drive,39.6,-82.93,$18025,$36755,$96292,810,2,Ashley Hernandez
1687,70,64,1949,12,Female,469 Grant Lane,35.11,-106.62,$24485,$40189,$24169,621,1,Courtney Ferguson MD
1890,29,65,1991,1,Male,338 Spruce Lane,41.18,-77.31,$15708,$32024,$69171,754,1,Bruce Smith
544,34,65,1985,5,Female,100 Rose Lane,40.86,-73.63,$29426,$59999,$128311,676,1,Sheila Maldonado
810,77,65,1942,5,Female,239 West Drive,37.68,-85.22,$16521,$22540,$16946,705,6,Jennifer Perry
58,38,66,1981,4,Female,6561 George Avenue,38.81,-90.96,$25756,$52512,$95640,706,2,Dr. Erika Larsen
1986,44,69,1975,12,Female,5887 Seventh Lane,37.68,-122.43,$23752,$48430,$62384,716,2,Kristina Walker
1084,36,66,1984,1,Male,152 West Drive,47.26,-122.45,$31518,$64262,$75415,775,4,Aaron Shields
1349,48,64,1971,8,Female,716 Lake Avenue,29.76,-95.38,$13862,$28267,$35727,799,3,Donna Mckenzie
1825,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,$24849,$45754,$9066,718,4,Dawn Fox
98,80,67,1939,4,Female,7872 Oak Drive,40.14,-87.61,$15755,$16646,$1639,590,2,Heidi Ford
615,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,$21956,$44766,$68989,713,2,Erica Hudson
1488,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,$20155,$41091,$86837,695,6,Natalie West
211,43,71,1976,5,Male,441 River Street,34.61,-114.3,$14214,$28983,$36482,755,3,Bob White
1443,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,$17175,$35016,$54455,732,3,Thomas Tate
801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,$14989,$23175,$1626,723,5,Dana Hicks
655,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,$14880,$30340,$64661,552,3,Wendy Glenn
669,38,62,1981,9,Female,2182 Martin Luther King Street,44.69,-73.45,$20177,$41141,$71060,683,2,Denise Villa
1726,67,65,1952,10,Female,3667 Washington Avenue,27.75,-82.64,$34974,$23533,$23132,687,1,Julie Austin
444,24,68,1995,9,Female,549 Ocean Boulevard,40.84,-73.87,$12939,$26382,$13161,748,2,Aimee Anderson
418,29,66,1990,7,Male,7333 George Street,33.56,-112.57,$25449,$51891,$83166,693,4,Mr. Don Fuentes
242,41,65,1978,6,Male,6389 El Camino Drive,42.19,-73.35,$21365,$43560,$58544,850,5,James Gonzales
168,51,56,1968,7,Female,2920 11th Boulevard,30.27,-87.7,$15553,$31713,$42895,646,1,Kimberly Ortiz
960,29,66,1990,8,Male,506 Washington Lane,33.83,-117.85,$26180,$53376,$60953,750,3,Phillip Stevenson
1911,58,75,1961,11,Female,3856 Valley Boulevard,37.08,-94.5,$16574,$33793,$108196,768,4,Monique Hubbard
259,71,65,1948,5,Female,391 South Street,28.78,-81.27,$22585,$38009,$20529,689,3,Leslie Bradley
300,40,64,1979,12,Male,69 Martin Luther King Street,41.36,-73.2,$37131,$75711,$121251,750,1,Howard Carlson
1967,55,74,1964,9,Male,3570 North Boulevard,33.64,-117.67,$30307,$61793,$686,767,4,Cody Howard
434,31,74,1988,10,Female,7808 Lincoln Drive,42.02,-93.62,$26190,$53395,$73370,785,3,Crystal Bryan
1076,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,$18316,$37342,$48611,779,5,Dawn Gutierrez
723,59,68,1960,5,Female,3179 Seventh Drive,29.76,-95.38,$17359,$35397,$55112,828,5,Sherri Pierce
1398,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,$34756,$70862,$16595,745,5,Earl Larson
1464,63,61,1957,1,Female,99 Valley Stream Street,42.8,-73.92,$30839,$49569,$58019,682,2,Pamela Herring
1505,29,69,1990,11,Male,556 Fourth Street,38.04,-97.34,$18479,$37677,$66737,685,2,Derek Schmidt
1130,50,65,1970,1,Female,801 Mountain View Street,47.3,-122.31,$21756,$44355,$44779,680,3,Jamie Patel
62,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,$15296,$22290,$9235,716,6,Kelsey Edwards
1623,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,$17278,$35227,$25277,746,3,Sandra Prince
1416,73,65,1946,9,Female,8258 Jefferson Drive,43.03,-76.3,$24172,$48750,$18724,709,8,Cindy Blake
1998,65,67,1954,9,Male,10 Third Avenue,37.56,-122.37,$0,$645,$790,688,3,Dylan Ramirez
1299,40,70,1979,11,Female,2578 Park Boulevard,39.29,-85.76,$18295,$37299,$31923,723,2,Rebecca Evans
303,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,$27185,$60080,$1807,690,6,Steven Lopez
1138,51,64,1968,3,Female,5334 11th Avenue,33.68,-86.39,$20542,$41886,$107734,768,3,Lauren Washington
1750,47,55,1973,2,Female,892 Elm Street,41.8,-87.87,$34681,$70711,$100226,741,2,Angela Dalton
1117,49,68,1970,4,Female,2350 Bayview Street,41.36,-97.97,$13582,$27691,$24480,687,2,Lisa Grant
1322,35,62,1984,5,Female,775 Essex Lane,39.67,-75.75,$22319,$45508,$93806,636,1,Rhonda Young
878,45,65,1974,3,Male,13 Lake Drive,40.03,-76.49,$19663,$40093,$81752,615,2,Christian Romero
609,59,62,1961,2,Male,795 Tenth Street,32.91,-96.62,$18408,$37536,$63386,717,3,Kevin Dunn
761,18,69,2001,3,Female,94 Lafayette Avenue,21.45,-158.01,$27576,$56222,$63846,726,4,Theresa Cline
1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,$14798,$30172,$39959,653,2,John Watkins
1558,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,$25172,$51330,$106161,597,2,Sandra Hebert
399,37,68,1982,5,Female,365 Ocean Lane,42.35,-71.85,$31514,$64252,$92973,802,2,Katherine Schneider
325,45,57,1974,11,Male,7044 Plum Street,35.22,-92.38,$19589,$39942,$52441,709,4,William Wagner
689,65,62,1954,3,Female,440 Maple Drive,40.76,-74.23,$18012,$39077,$14019,709,1,Terri Mendoza
1763,49,66,1970,6,Male,6593 North Avenue,44.96,-93.26,$18660,$38039,$27179,717,3,Gabriel Martinez
717,23,65,1996,8,Female,361 Fourth Street,28.04,-81.96,$26325,$53675,$82373,659,5,Lisa Briggs
884,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,$21663,$42812,$22171,631,4,Mr. Kevin Daugherty Jr.
1701,56,67,1963,4,Male,942 Lincoln Lane,33.94,-118.24,$11393,$23231,$48624,726,3,Joseph Williams
117,20,71,2000,1,Male,58 Bayview Street,36.24,-90.04,$14824,$30229,$43239,595,3,Chris Patterson
126,63,65,1956,10,Male,5159 Wessex Avenue,34.72,-92.35,$13047,$26600,$0,799,4,Daniel Gutierrez
1051,32,71,1987,11,Female,13 Norfolk Avenue,41.7,-71.42,$24424,$49800,$137460,694,2,Whitney Herman
